id,runs,type,bowler
46845,1,wides,AN Ahmed
46854,1,wides,Joginder Sharma
46869,1,wides,Joginder Sharma
46881,1,wides,S Randiv
46884,1,wides,S Randiv
46895,1,wides,S Randiv
46905,1,wides,R Ashwin
46944,1,legbyes,DE Bollinger
46948,1,byes,DE Bollinger
46949,1,wides,DE Bollinger
46955,1,wides,MM Patel
47003,1,wides,Z Khan
47004,1,wides,Z Khan
47006,5,wides,Z Khan
47064,1,wides,Z Khan
47067,1,wides,Z Khan
47081,1,wides,S Aravind
47113,1,wides,TM Dilshan
47135,1,noballs,CH Gayle
47140,1,wides,DL Vettori
47163,1,wides,L Balaji
47177,2,wides,L Balaji
47198,1,wides,Iqbal Abdulla
47232,1,wides,L Balaji
47257,1,noballs,M Morkel
47280,1,wides,SJ Srivastava
47320,5,wides,RJ Harris
47323,1,wides,P Kumar
47339,1,legbyes,P Kumar
47340,1,wides,P Kumar
47350,1,wides,P Kumar
47356,1,legbyes,SJ Srivastava
47357,5,wides,SJ Srivastava
47399,1,legbyes,JR Hopes
47426,1,wides,AB Agarkar
47449,1,legbyes,AB Agarkar
47475,1,noballs,M Morkel
47554,1,legbyes,SL Malinga
47559,4,legbyes,SL Malinga
47561,1,wides,AN Ahmed
47605,1,wides,I Sharma
47607,1,legbyes,I Sharma
47610,1,wides,PP Ojha
47665,1,legbyes,I Sharma
47689,1,legbyes,DT Christian
47695,5,wides,KA Pollard
47701,1,wides,KA Pollard
47741,4,legbyes,A Singh
47806,1,noballs,SR Watson
47814,1,byes,SK Trivedi
47825,1,byes,SR Watson
47830,1,wides,A Singh
47858,1,wides,J Botha
47914,1,legbyes,RP Singh
47917,1,wides,M Muralitharan
47954,1,legbyes,DE Bollinger
47968,2,noballs,JA Morkel
47993,1,wides,AC Thomas
48008,1,wides,JE Taylor
48021,1,byes,JE Taylor
48024,1,legbyes,JA Morkel
48031,1,wides,JE Taylor
48141,1,wides,JA Morkel
48147,1,legbyes,DE Bollinger
48184,1,wides,DE Bollinger
48201,1,wides,Z Khan
48213,1,legbyes,S Aravind
48238,1,legbyes,JR Hopes
48250,1,byes,IK Pathan
48252,4,byes,IK Pathan
48255,1,noballs,M Morkel
48257,1,wides,M Morkel
48268,1,wides,JR Hopes
48271,1,legbyes,Z Khan
48278,1,legbyes,AB Dinda
48292,1,wides,AB Dinda
48294,5,wides,AB Dinda
48300,1,legbyes,M Morkel
48337,1,noballs,A Mithun
48351,1,wides,DL Vettori
48356,1,legbyes,DL Vettori
48360,1,noballs,A Mithun
48371,1,wides,Z Khan
48385,1,wides,A Mithun
48386,1,wides,A Mithun
48389,1,wides,A Mithun
48396,1,wides,S Aravind
48398,1,legbyes,S Aravind
48438,1,legbyes,UT Yadav
48464,1,wides,KMDN Kulasekara
48502,1,wides,DE Bollinger
48504,1,wides,TG Southee
48505,1,wides,TG Southee
48536,1,wides,AC Thomas
48543,1,wides,JE Taylor
48548,1,noballs,JE Taylor
48594,1,legbyes,SK Raina
48626,1,wides,AC Thomas
48651,1,wides,R Sharma
48678,1,legbyes,MR Marsh
48680,1,legbyes,MR Marsh
48687,1,wides,JD Ryder
48696,1,legbyes,I Sharma
48700,1,wides,I Sharma
48702,1,byes,NLTC Perera
48741,1,legbyes,S Sreesanth
48762,1,wides,RP Singh
48772,1,wides,RP Singh
48790,1,noballs,S Sreesanth
48791,1,noballs,S Sreesanth
48794,1,wides,S Sreesanth
48858,2,legbyes,A Mishra
48882,1,wides,DW Steyn
48884,1,wides,DW Steyn
48905,1,wides,DT Christian
48953,1,wides,AB Agarkar
48961,1,wides,M Morkel
48973,1,wides,B Lee
48974,1,wides,B Lee
48984,1,byes,L Balaji
49032,1,wides,Iqbal Abdulla
49056,1,wides,JR Hopes
49067,1,legbyes,JR Hopes
49078,1,wides,JR Hopes
49098,1,wides,UT Yadav
49103,1,wides,JR Hopes
49106,1,legbyes,JR Hopes
49122,1,wides,B Lee
49159,2,byes,Iqbal Abdulla
49175,1,wides,A Singh
49215,1,legbyes,SK Trivedi
49293,1,wides,SK Warne
49322,1,wides,SR Watson
49323,1,legbyes,SR Watson
49324,1,wides,SR Watson
49326,1,legbyes,SR Watson
49344,1,wides,KA Pollard
49349,1,legbyes,SL Malinga
49408,1,wides,Z Khan
49432,1,legbyes,A Mithun
49447,1,wides,S Aravind
49448,1,wides,S Aravind
49462,1,wides,JE Taylor
49531,1,byes,R Sharma
49584,1,legbyes,Z Khan
49599,1,legbyes,CH Gayle
49601,1,wides,S Aravind
49631,1,legbyes,A Mithun
49633,1,wides,J Syed Mohammad
49651,1,wides,RP Singh
49671,1,wides,S Sreesanth
49672,1,legbyes,S Sreesanth
49680,1,legbyes,S Sreesanth
49681,1,legbyes,S Sreesanth
49682,1,wides,S Sreesanth
49728,4,legbyes,RP Singh
49735,1,byes,IK Pathan
49744,5,wides,IK Pathan
49756,1,byes,UT Yadav
49773,1,legbyes,S Sreesanth
49795,3,wides,RA Jadeja
49822,2,noballs,B Akhil
49869,1,legbyes,AB Agarkar
49900,1,wides,B Lee
49914,2,wides,YK Pathan
50000,1,legbyes,RJ Harris
50006,3,wides,PP Chawla
50033,1,wides,MK Tiwary
50040,1,wides,R Bhatia
50042,1,byes,R Bhatia
50069,1,wides,PP Chawla
50082,1,wides,Bipul Sharma
50093,1,wides,Bipul Sharma
50116,5,wides,RJ Harris
50123,4,byes,M Kartik
50167,1,legbyes,NL McCullum
50186,1,wides,SR Watson
50191,1,wides,SR Watson
50195,1,byes,SK Trivedi
50199,1,noballs,M Kartik
50270,2,legbyes,J Botha
50306,2,byes,JE Taylor
50311,1,wides,AC Thomas
50317,1,legbyes,JE Taylor
50340,1,legbyes,JE Taylor
50419,4,byes,PP Ojha
50441,1,wides,JP Duminy
50449,1,wides,JA Morkel
50458,1,wides,JA Morkel
50465,1,byes,R Ashwin
50470,1,wides,S Randiv
50521,1,wides,PP Ojha
50529,1,legbyes,I Sharma
50540,1,noballs,Harmeet Singh
50555,1,noballs,I Sharma
50565,1,legbyes,JA Morkel
50615,2,byes,P Kumar
50650,2,wides,Bipul Sharma
50717,1,legbyes,AN Ahmed
50718,1,byes,MM Patel
50732,4,byes,MM Patel
50780,1,legbyes,PC Valthaty
50790,1,legbyes,SL Malinga
50799,1,legbyes,SL Malinga
50814,1,byes,AN Ahmed
50826,1,wides,KA Pollard
50840,1,legbyes,KA Pollard
50847,1,legbyes,MM Patel
50853,1,legbyes,IK Pathan
50855,5,wides,IK Pathan
50856,1,wides,IK Pathan
50859,1,wides,IK Pathan
50877,1,wides,UT Yadav
50878,1,noballs,UT Yadav
50889,1,noballs,M Morkel
50892,1,wides,M Morkel
50894,1,wides,M Morkel
50962,1,noballs,S Sreesanth
50967,1,wides,RP Singh
50980,1,legbyes,R Vinay Kumar
50983,1,legbyes,R Vinay Kumar
50994,1,wides,RA Jadeja
50996,1,wides,RA Jadeja
51021,1,wides,R Vinay Kumar
51041,1,legbyes,RE van der Merwe
51060,1,noballs,Y Nagar
51067,1,wides,RE van der Merwe
51070,1,legbyes,RE van der Merwe
51071,1,wides,RE van der Merwe
51078,1,wides,JH Kallis
51079,1,wides,DT Christian
51140,1,wides,A Mishra
51147,1,wides,DT Christian
51157,1,wides,DT Christian
51160,1,legbyes,DW Steyn
51204,1,byes,Iqbal Abdulla
51241,1,legbyes,PP Ojha
51261,1,noballs,I Sharma
51263,1,noballs,DT Christian
51264,1,legbyes,DT Christian
51271,1,legbyes,I Sharma
51293,1,noballs,L Balaji
51311,1,wides,YK Pathan
51336,4,legbyes,JA Morkel
51353,1,legbyes,DE Bollinger
51430,1,wides,SK Trivedi
51432,1,wides,SK Trivedi
51443,1,wides,SK Trivedi
51504,1,wides,R Ashwin
51509,1,noballs,DE Bollinger
51544,1,wides,AL Menaria
51585,4,legbyes,MM Patel
51597,1,wides,SL Malinga
51634,2,wides,SL Malinga
51638,4,byes,JE Taylor
51639,1,legbyes,JE Taylor
51660,1,legbyes,SB Wagh
51672,4,legbyes,SB Wagh
51673,1,wides,SB Wagh
51674,1,legbyes,SB Wagh
51750,1,wides,AC Thomas
51752,1,wides,AC Thomas
51754,1,noballs,AC Thomas
51772,2,wides,SL Malinga
51780,1,wides,DS Kulkarni
51815,1,wides,JD Unadkat
51851,1,noballs,S Ladda
51902,1,wides,S Sreesanth
51920,1,legbyes,R Vinay Kumar
51969,1,wides,YK Pathan
51996,1,legbyes,B Lee
51999,1,noballs,B Lee
52001,1,wides,JH Kallis
52041,1,wides,RP Singh
52062,1,legbyes,M Morkel
52069,1,legbyes,M Morkel
52095,1,legbyes,AB Agarkar
52149,1,noballs,I Sharma
52153,1,wides,DW Steyn
52166,2,wides,DT Christian
52170,1,wides,DT Christian
52172,1,wides,DT Christian
52175,1,wides,I Sharma
52186,1,wides,DT Christian
52204,1,legbyes,JR Hopes
52207,1,wides,JR Hopes
52212,1,wides,AM Salvi
52224,2,wides,Y Nagar
52226,1,noballs,Y Nagar
52228,1,noballs,Y Nagar
52247,1,wides,DW Steyn
52301,1,legbyes,DW Steyn
52307,1,wides,Z Khan
52313,1,wides,Z Khan
52369,1,legbyes,R McLaren
52379,1,legbyes,RJ Harris
52394,3,legbyes,RJ Harris
52420,1,wides,R McLaren
52503,1,wides,A Mithun
52511,1,wides,Z Khan
52518,1,noballs,V Kohli
52576,1,legbyes,B Lee
52579,1,wides,YK Pathan
52608,1,legbyes,Iqbal Abdulla
52609,1,wides,L Balaji
52615,1,legbyes,B Lee
52633,1,legbyes,JA Morkel
52637,1,wides,JA Morkel
52639,1,wides,R Ashwin
52702,1,wides,Iqbal Abdulla
52733,1,wides,S Randiv
52748,1,legbyes,S Nadeem
52780,1,legbyes,AB Agarkar
52798,1,wides,M Morkel
52809,1,wides,M Morkel
52819,1,wides,M Morkel
52838,1,wides,IK Pathan
52869,2,wides,Harbhajan Singh
52909,1,wides,Harbhajan Singh
52925,1,wides,SL Malinga
52928,1,noballs,SL Malinga
52956,1,wides,MM Patel
52977,1,wides,DS Kulkarni
52981,1,byes,SL Malinga
52982,1,noballs,SL Malinga
53006,1,legbyes,RA Jadeja
53021,1,wides,RP Singh
53023,1,legbyes,RP Singh
53037,2,wides,TM Dilshan
53094,1,wides,CH Gayle
53104,1,noballs,A Mithun
53120,1,wides,CH Gayle
53121,1,wides,CH Gayle
53122,1,wides,CH Gayle
53137,1,wides,A Mithun
53147,1,wides,CH Gayle
53158,1,wides,RP Singh
53169,1,noballs,P Parameswaran
53179,1,wides,S Aravind
53241,1,legbyes,B Kumar
53246,1,legbyes,MR Marsh
53282,1,wides,RJ Harris
53283,1,wides,RJ Harris
53297,1,legbyes,R Sharma
53315,1,byes,Yuvraj Singh
53364,1,wides,BA Bhatt
53372,1,wides,SJ Srivastava
53375,1,noballs,SJ Srivastava
53402,2,wides,RJ Harris
53410,4,byes,BA Bhatt
53416,1,legbyes,P Kumar
53436,2,wides,DE Bollinger
53464,1,legbyes,A Singh
53473,1,wides,SK Warne
53504,2,wides,SR Watson
53507,1,wides,AL Menaria
53517,1,legbyes,A Singh
53539,1,wides,J Botha
53569,1,wides,SK Warne
53585,1,wides,DJ Bravo
53639,1,wides,SB Jakati
53644,1,wides,JA Morkel
53692,1,wides,WD Parnell
53713,1,noballs,A Mishra
53730,1,wides,DT Christian
53757,1,wides,DW Steyn
53917,1,legbyes,SL Malinga
53928,1,wides,SL Malinga
53937,4,legbyes,MM Patel
53953,1,byes,KA Pollard
53956,1,byes,KA Pollard
54011,1,wides,Bipul Sharma
54023,4,legbyes,DS Kulkarni
54025,1,wides,DS Kulkarni
54047,5,wides,RG Sharma
54050,4,legbyes,SL Malinga
54072,1,wides,Bipul Sharma
54078,1,byes,Bipul Sharma
54084,1,wides,SJ Srivastava
54111,1,wides,BA Bhatt
54115,1,byes,Z Khan
54117,1,wides,SR Watson
54129,1,byes,Pankaj Singh
54157,1,wides,SR Watson
54186,1,legbyes,J Botha
54187,1,legbyes,Z Khan
54191,1,wides,Z Khan
54209,1,noballs,CK Langeveldt
54272,1,wides,AA Kazi
54305,1,noballs,CH Gayle
54306,5,wides,CH Gayle
54450,4,legbyes,R Ashwin
54452,1,legbyes,R Ashwin
54474,1,wides,DJ Bravo
54483,2,legbyes,SK Raina
54484,1,wides,SK Raina
54493,1,wides,DJ Bravo
54502,1,legbyes,SK Raina
54512,1,legbyes,AB Agarkar
54517,1,noballs,IK Pathan
54522,1,legbyes,VR Aaron
54524,1,wides,VR Aaron
54547,1,legbyes,DE Bollinger
54553,2,wides,SB Jakati
54605,1,wides,SJ Srivastava
54616,5,wides,SJ Srivastava
54630,1,wides,PP Chawla
54633,5,wides,PP Chawla
54667,2,wides,RJ Harris
54668,1,wides,RJ Harris
54669,3,legbyes,RJ Harris
54673,1,wides,BA Bhatt
54697,2,wides,S Sreesanth
54731,1,wides,P Parameswaran
54769,2,wides,BA Bhatt
54774,1,wides,Bipul Sharma
54775,1,legbyes,Bipul Sharma
54793,1,wides,RP Singh
54795,1,wides,RP Singh
54804,1,legbyes,RP Singh
54817,1,wides,R Vinay Kumar
54824,1,legbyes,RA Jadeja
54835,1,wides,A Mithun
54845,1,wides,L Balaji
54847,1,wides,L Balaji
54863,2,wides,L Balaji
54882,1,wides,A Mithun
54909,4,byes,CK Langeveldt
54934,1,legbyes,CK Langeveldt
54972,1,wides,JH Kallis
54978,1,wides,B Lee
55010,1,legbyes,MM Patel
55032,1,legbyes,DS Kulkarni
55039,1,legbyes,SL Malinga
55059,3,wides,DS Kulkarni
55073,4,byes,JP Duminy
55089,1,wides,I Sharma
55159,1,legbyes,DS Kulkarni
55160,1,legbyes,PP Ojha
55191,1,wides,Anand Rajan
55195,1,wides,Anand Rajan
55198,1,wides,Anand Rajan
55205,1,legbyes,DT Christian
55212,4,byes,A Mishra
55214,1,wides,DT Christian
55227,1,wides,DT Christian
55233,1,wides,DT Christian
55237,1,wides,Anand Rajan
55251,5,wides,P Kumar
55254,1,wides,RJ Harris
55265,1,legbyes,RJ Harris
55266,1,legbyes,RJ Harris
55275,1,wides,SJ Srivastava
55283,1,legbyes,M Morkel
55290,1,wides,IK Pathan
55292,1,wides,VR Aaron
55293,1,wides,VR Aaron
55325,1,wides,M Morkel
55347,1,wides,VR Aaron
55349,1,wides,VR Aaron
55352,1,legbyes,AM Salvi
55364,1,wides,AM Salvi
55404,1,legbyes,PC Valthaty
55427,1,legbyes,RJ Harris
55435,1,wides,P Kumar
55509,1,legbyes,S Sreesanth
55535,1,wides,RA Jadeja
55563,1,noballs,SW Tait
55566,1,noballs,SW Tait
55571,1,legbyes,JDP Oram
55580,1,wides,SW Tait
55595,4,legbyes,AA Chavan
55609,1,wides,P Parameswaran
55654,1,wides,SW Tait
55704,1,wides,A Mishra
55719,1,legbyes,DW Steyn
55730,1,wides,DW Steyn
55768,1,wides,MR Marsh
55832,1,wides,R Sharma
55861,1,wides,WD Parnell
55873,1,wides,WD Parnell
55879,5,wides,WD Parnell
55965,1,legbyes,JJ van der Wath
55966,4,byes,PP Chawla
55984,1,wides,CK Langeveldt
55986,1,legbyes,CK Langeveldt
55994,1,legbyes,CK Langeveldt
55996,1,wides,CK Langeveldt
56017,1,legbyes,A Mithun
56026,1,byes,CH Gayle
56033,1,wides,CK Langeveldt
56041,1,noballs,A Mithun
56043,1,noballs,A Mithun
56047,1,wides,V Kohli
56048,1,legbyes,V Kohli
56061,1,legbyes,CH Gayle
56073,4,byes,CH Gayle
56080,1,byes,A Mithun
56088,4,legbyes,JJ van der Wath
56094,4,legbyes,S Aravind
56100,1,byes,CK Langeveldt
56107,1,wides,RJ Harris
56108,1,wides,RJ Harris
56109,1,wides,RJ Harris
56114,1,legbyes,RJ Harris
56124,1,wides,RJ Harris
56151,1,wides,RA Jadeja
56195,1,wides,R Vinay Kumar
56200,1,legbyes,R Vinay Kumar
56204,1,legbyes,RP Singh
56264,1,wides,SK Raina
56274,1,wides,SK Raina
56310,1,legbyes,R Ashwin
56338,1,legbyes,DE Bollinger
56340,1,wides,DE Bollinger
56350,1,wides,DE Bollinger
56370,1,wides,DJ Bravo
56372,1,wides,DJ Bravo
56374,1,wides,DE Bollinger
56404,5,wides,R Bhatia
56408,2,wides,Shakib Al Hasan
56432,1,legbyes,YK Pathan
56445,1,legbyes,B Lee
56486,1,wides,Iqbal Abdulla
56492,1,legbyes,Iqbal Abdulla
56505,1,noballs,B Kumar
56553,2,wides,WD Parnell
56576,1,noballs,L Balaji
56588,1,legbyes,WD Parnell
56596,1,wides,AC Thomas
56608,1,legbyes,SR Watson
56667,2,wides,SR Watson
56684,1,wides,MM Patel
56701,1,legbyes,SR Watson
56756,1,wides,J Botha
56768,1,wides,Harbhajan Singh
56812,2,legbyes,RJ Harris
56813,4,legbyes,RJ Harris
56830,1,wides,P Kumar
56841,2,wides,PP Chawla
56847,5,wides,PC Valthaty
56912,1,wides,Anand Rajan
56925,1,wides,DT Christian
56952,2,legbyes,R McLaren
56991,1,legbyes,DW Steyn
57029,1,legbyes,A Mishra
57049,1,legbyes,AC Thomas
57050,1,legbyes,JP Faulkner
57068,1,legbyes,AC Thomas
57076,1,wides,SS Mundhe
57103,1,noballs,Yuvraj Singh
57112,1,wides,S Aravind
57150,1,wides,V Kohli
57173,1,wides,A Mithun
57183,4,legbyes,CH Gayle
57193,1,wides,Z Khan
57205,1,wides,Z Khan
57211,1,wides,S Aravind
57236,1,wides,DJ Bravo
57244,1,wides,SK Raina
57245,1,legbyes,SK Raina
57249,1,legbyes,SK Raina
57262,1,wides,JA Morkel
57266,1,wides,JA Morkel
57291,1,wides,SK Raina
57292,1,wides,SK Raina
57294,1,wides,SK Raina
57324,1,wides,DE Bollinger
57355,2,wides,Shakib Al Hasan
57377,1,legbyes,R Bhatia
57383,1,wides,Shakib Al Hasan
57410,1,wides,B Lee
57412,1,wides,B Lee
57421,1,wides,L Balaji
57436,1,byes,SL Malinga
57438,1,wides,SL Malinga
57445,2,legbyes,Harbhajan Singh
57532,2,wides,Harbhajan Singh
57554,1,legbyes,B Lee
57567,1,legbyes,B Lee
57583,1,wides,L Balaji
57587,4,legbyes,L Balaji
57591,2,legbyes,B Lee
57602,1,wides,DJ Bravo
57606,1,legbyes,SB Jakati
57612,1,wides,DJ Bravo
57636,1,wides,DJ Bravo
57651,1,legbyes,DJ Bravo
57680,1,legbyes,JA Morkel
57687,4,legbyes,DE Bollinger
57702,1,wides,DE Bollinger
57709,1,wides,R Ashwin
57733,1,noballs,V Kohli
57759,1,wides,A Mithun
57762,1,noballs,A Mithun
57800,2,byes,DE Bollinger
57803,1,wides,Z Khan
57804,1,byes,Z Khan
57816,1,wides,Z Khan
57823,1,legbyes,S Aravind
57835,1,wides,CH Gayle
57897,1,wides,SL Malinga
57901,1,byes,SL Malinga
57926,1,wides,Harbhajan Singh
57929,1,wides,DS Kulkarni
57930,1,legbyes,DS Kulkarni
58017,1,wides,JH Kallis
58030,1,legbyes,Iqbal Abdulla
58038,1,wides,DS Kulkarni
58065,1,legbyes,YK Pathan
58074,1,legbyes,YK Pathan
58101,1,wides,S Aravind
58161,1,legbyes,J Syed Mohammad
58167,2,wides,AN Ahmed
58171,5,wides,AN Ahmed
58178,1,wides,Harbhajan Singh
58222,1,wides,KA Pollard
58226,1,wides,AN Ahmed
58246,1,wides,KA Pollard
58268,1,wides,AN Ahmed
58283,1,wides,AN Ahmed
58284,1,noballs,AN Ahmed
58327,1,wides,Z Khan
58340,1,legbyes,Z Khan
58360,1,legbyes,CH Gayle
58404,1,wides,S Aravind
58439,5,legbyes,CH Gayle
58470,1,noballs,SB Jakati
58487,2,byes,SK Raina
58492,1,legbyes,DJ Bravo
58524,1,legbyes,CH Gayle
58530,1,wides,S Aravind
58544,1,legbyes,R Ashwin
58573,1,wides,DE Bollinger
58597,1,wides,Harbhajan Singh
58618,4,legbyes,JEC Franklin
58619,1,wides,Harbhajan Singh
58633,1,wides,KA Pollard
58646,1,wides,KA Pollard
58654,1,legbyes,PP Ojha
58662,1,wides,SL Malinga
58670,1,wides,AN Ahmed
58681,1,wides,SL Malinga
58692,1,legbyes,DE Bollinger
58712,2,legbyes,DJ Bravo
58798,1,wides,DE Bollinger
58802,1,wides,JA Morkel
58805,1,wides,DJ Bravo
58854,1,wides,M de Lange
58874,1,legbyes,JH Kallis
58901,1,wides,RE van der Merwe
58910,4,legbyes,M Morkel
58912,1,legbyes,UT Yadav
58924,1,wides,GJ Maxwell
58948,1,legbyes,YK Pathan
58950,1,legbyes,YK Pathan
58957,1,legbyes,M de Lange
58966,4,legbyes,SL Malinga
58972,1,legbyes,Harbhajan Singh
59014,1,wides,KA Pollard
59030,1,wides,KA Pollard
59046,1,wides,SL Malinga
59067,1,wides,MN Samuels
59090,1,wides,R Sharma
59167,1,wides,AB Dinda
59168,1,wides,AB Dinda
59180,1,legbyes,MN Samuels
59205,1,legbyes,KK Cooper
59209,1,noballs,SK Trivedi
59233,1,wides,A Singh
59250,1,legbyes,BJ Hodge
59268,1,legbyes,SK Trivedi
59285,1,legbyes,P Kumar
59286,1,wides,P Kumar
59305,1,legbyes,JP Faulkner
59306,1,legbyes,JP Faulkner
59308,1,wides,JP Faulkner
59327,1,legbyes,Bipul Sharma
59332,1,wides,Harmeet Singh
59342,1,wides,Harmeet Singh
59355,1,wides,Bipul Sharma
59377,5,wides,Bipul Sharma
59391,4,legbyes,PP Chawla
59398,1,wides,P Kumar
59431,1,legbyes,J Botha
59474,1,wides,M Morkel
59481,1,legbyes,UT Yadav
59491,1,legbyes,UT Yadav
59549,1,wides,Z Khan
59584,1,legbyes,DL Vettori
59615,1,wides,DAJ Bracewell
59631,1,legbyes,IK Pathan
59633,1,legbyes,IK Pathan
59672,1,wides,DL Vettori
59683,1,legbyes,R Vinay Kumar
59705,1,wides,DW Steyn
59747,1,wides,TP Sudhindra
59757,1,wides,TP Sudhindra
59765,1,legbyes,MS Gony
59781,1,noballs,MS Gony
59789,1,wides,JA Morkel
59803,1,wides,DE Bollinger
59804,1,wides,DE Bollinger
59819,1,legbyes,DE Bollinger
59868,1,wides,DW Steyn
59870,1,legbyes,DW Steyn
59886,2,wides,DW Steyn
59889,1,wides,DW Steyn
59892,1,byes,TP Sudhindra
59945,1,legbyes,AA Chavan
59964,1,wides,KK Cooper
59973,1,wides,J Botha
59976,1,byes,KK Cooper
59990,1,wides,J Botha
60028,1,wides,JH Kallis
60054,1,wides,YK Pathan
60125,1,noballs,B Lee
60134,1,wides,AA Chavan
60157,1,wides,KK Cooper
60179,1,wides,P Kumar
60190,1,legbyes,P Kumar
60201,2,wides,P Kumar
60215,1,legbyes,P Kumar
60236,1,legbyes,Bipul Sharma
60255,2,legbyes,Harmeet Singh
60256,1,legbyes,Harmeet Singh
60266,1,legbyes,AB Dinda
60300,1,legbyes,M Kartik
60311,1,noballs,M Kartik
60315,1,wides,M Kartik
60317,4,byes,JD Ryder
60333,2,wides,JD Ryder
60370,1,noballs,Harmeet Singh
60371,1,noballs,Harmeet Singh
60374,1,legbyes,Bipul Sharma
60415,1,wides,AB Dinda
60491,1,wides,KA Pollard
60497,1,byes,MM Patel
60546,1,legbyes,Anand Rajan
60570,1,legbyes,Anand Rajan
60601,2,wides,PP Ojha
60622,1,wides,KA Pollard
60659,1,byes,DW Steyn
60669,1,byes,DT Christian
60735,1,wides,L Balaji
60736,1,byes,L Balaji
60743,1,wides,RN ten Doeschate
60758,3,legbyes,R Vinay Kumar
60806,1,legbyes,M Muralitharan
60854,1,wides,M Muralitharan
60855,1,wides,M Muralitharan
60878,1,wides,RN ten Doeschate
60884,1,wides,Shakib Al Hasan
60886,1,wides,Shakib Al Hasan
60891,1,legbyes,Shakib Al Hasan
60900,1,wides,Shakib Al Hasan
60905,2,wides,RN ten Doeschate
60928,1,wides,UT Yadav
60934,1,legbyes,IK Pathan
60937,1,wides,M Morkel
60942,1,wides,M Morkel
60945,1,wides,UT Yadav
61000,1,byes,M Morkel
61121,1,legbyes,R Ashwin
61131,1,legbyes,AA Chavan
61182,1,byes,KK Cooper
61193,1,legbyes,SK Trivedi
61199,1,legbyes,J Botha
61204,1,legbyes,AA Chavan
61215,1,legbyes,AA Chavan
61301,1,wides,KA Pollard
61306,1,noballs,KA Pollard
61349,1,legbyes,PP Ojha
61357,1,wides,JEC Franklin
61428,1,wides,R Vinay Kumar
61429,1,noballs,R Vinay Kumar
61431,1,wides,Z Khan
61446,1,wides,DE Bollinger
61472,1,wides,JA Morkel
61486,1,wides,JA Morkel
61490,1,wides,JA Morkel
61496,1,wides,SK Raina
61512,5,wides,SB Jakati
61534,1,wides,DJ Bravo
61545,1,wides,RA Jadeja
61547,2,byes,RA Jadeja
61549,1,wides,RA Jadeja
61556,1,wides,JA Morkel
61589,1,legbyes,Z Khan
61609,1,noballs,R Vinay Kumar
61620,1,wides,P Kumar
61641,1,wides,P Kumar
61654,4,byes,AD Mascarenhas
61680,1,wides,Harmeet Singh
61707,1,wides,P Kumar
61713,1,legbyes,P Awana
61802,1,wides,AD Mascarenhas
61809,1,legbyes,P Awana
61811,1,legbyes,P Awana
61853,5,wides,YK Pathan
61893,1,wides,R Bhatia
61901,1,wides,L Balaji
61906,1,wides,L Balaji
61918,1,byes,L Balaji
61973,4,byes,GB Hogg
61993,1,wides,GB Hogg
62034,1,wides,SK Trivedi
62037,2,legbyes,A Singh
62042,1,wides,L Balaji
62046,1,wides,J Botha
62071,1,wides,AA Chavan
62084,2,wides,AA Chavan
62095,1,wides,A Mishra
62107,1,wides,DT Christian
62118,1,wides,Ankit Sharma
62201,1,wides,KP Pietersen
62216,1,wides,UT Yadav
62227,1,wides,UT Yadav
62233,1,noballs,UT Yadav
62272,1,wides,M Morkel
62278,1,wides,AB Agarkar
62316,1,wides,DT Christian
62337,2,wides,MN Samuels
62357,1,noballs,AB Dinda
62367,1,noballs,AB Dinda
62369,1,legbyes,AB Dinda
62371,1,wides,A Nehra
62479,2,legbyes,VY Mahesh
62507,1,wides,DJ Bravo
62535,1,wides,KMDN Kulasekara
62559,1,wides,JA Morkel
62608,1,legbyes,R Bhatia
62615,2,legbyes,Shakib Al Hasan
62669,1,legbyes,SP Narine
62671,1,wides,SP Narine
62674,1,legbyes,JH Kallis
62675,1,legbyes,JH Kallis
62712,1,legbyes,Harmeet Singh
62725,4,byes,BA Bhatt
62770,1,legbyes,Harmeet Singh
62803,1,wides,P Kumar
62805,1,wides,P Kumar
62806,1,legbyes,P Kumar
62828,2,wides,SK Trivedi
62856,1,legbyes,Pankaj Singh
62986,1,legbyes,DL Vettori
62992,1,wides,CH Gayle
63008,4,byes,Z Khan
63069,1,wides,AB Agarkar
63093,1,legbyes,IK Pathan
63109,1,legbyes,M Morkel
63120,2,noballs,UT Yadav
63126,1,wides,M Morkel
63138,1,legbyes,IK Pathan
63143,1,legbyes,IK Pathan
63172,1,wides,S Nadeem
63182,1,legbyes,RP Singh
63225,1,wides,KA Pollard
63227,1,wides,KA Pollard
63229,1,wides,KA Pollard
63234,4,legbyes,MM Patel
63264,1,wides,RP Singh
63268,1,wides,RP Singh
63271,1,wides,RP Singh
63310,1,legbyes,J Botha
63324,3,wides,SK Trivedi
63328,1,legbyes,SK Trivedi
63362,1,wides,A Singh
63372,5,wides,A Singh
63374,1,wides,A Singh
63379,1,wides,A Singh
63434,1,wides,Ankit Sharma
63440,1,wides,A Mishra
63474,1,noballs,Anand Rajan
63505,1,wides,Anand Rajan
63509,1,wides,DT Christian
63514,1,wides,DT Christian
63549,1,legbyes,R Sharma
63554,1,byes,AD Mathews
63577,1,noballs,A Nehra
63602,1,wides,Z Khan
63617,1,wides,AB Dinda
63620,2,wides,AB Dinda
63624,1,wides,R Vinay Kumar
63642,1,legbyes,HV Patel
63650,1,wides,KP Appanna
