id,dismissalKind,playerDismissed,fielder
62818,bowled,RN ten Doeschate,
62838,bowled,V Kohli,
62840,bowled,AB de Villiers,
62860,bowled,SS Tiwary,
62863,bowled,DL Vettori,
62869,caught,M Kaif,BJ Hodge
62876,bowled,R Vinay Kumar,
62879,caught,Z Khan,AM Rahane
62958,stumped,R Dravid,AB de Villiers
63009,caught,OA Shah,R Vinay Kumar
63045,caught,MA Agarwal,OA Shah
63047,bowled,CH Gayle,
63058,caught,M Muralitharan,AM Rahane
63062,run out,AT Rayudu,"V Sehwag,NV Ojha"
63075,caught,RG Sharma,LRPL Taylor
63080,caught,KD Karthik,KP Pietersen
63082,caught,KA Pollard,LRPL Taylor
63107,caught,CJ McKay,UT Yadav
63113,bowled,RP Singh,
63127,caught,Harbhajan Singh,NV Ojha
63148,bowled,DJ Jacobs,
63156,bowled,RE Levi,
63187,caught,KP Pietersen,DJ Jacobs
63212,caught,V Sehwag,RE Levi
63251,caught,NV Ojha,Harbhajan Singh
63257,bowled,PP Ojha,
63312,caught,S Dhawan,BJ Hodge
63420,caught,KC Sangakkara,DH Yagnik
63431,caught,AL Menaria,JP Duminy
63441,caught,AM Rahane,DT Christian
63453,caught,OA Shah,AA Jhunjhunwala
63470,caught,J Botha,T Mishra
63515,bowled,R Dravid,
63555,caught,V Kohli,R Sharma
63579,bowled,CH Gayle,
63619,caught,TM Dilshan,RV Uthappa
63645,caught,JD Ryder,MA Agarwal
63675,caught,SC Ganguly,MA Agarwal
63682,caught,RV Uthappa,HV Patel
63711,run out,SPD Smith,"AB de Villiers,R Vinay Kumar"
63715,run out,MN Samuels,AB de Villiers
63723,caught,AD Mathews,V Kohli
63763,caught,MA Agarwal,M Manhas
63812,caught,SE Marsh,MS Bisla
63814,run out,DJ Hussey,"BB McCullum,MS Bisla"
63829,caught,AD Mascarenhas,MK Tiwary
63832,caught,P Dogra,JH Kallis
63849,bowled,PP Chawla,
63867,caught,PC Valthaty,MS Bisla
63906,caught,Mandeep Singh,R Bhatia
63909,bowled,MS Bisla,
63965,caught,BB McCullum,AD Mascarenhas
63994,caught,V Sehwag,CL White
64053,run out,S Dhawan,S Nadeem
64067,caught,CL White,NV Ojha
64099,caught,DJ Harris,DPMD Jayawardene
64105,caught,KC Sangakkara,S Nadeem
64284,caught,SPD Smith,F du Plessis
64289,bowled,AD Mathews,
64303,caught,RV Uthappa,R Ashwin
64317,caught,JD Ryder,DJ Bravo
64332,caught,MK Pandey,S Badrinath
64389,caught,F du Plessis,AD Mathews
64391,caught,S Badrinath,AD Mathews
64395,caught,SK Raina,M Kartik
64409,caught,DJ Bravo,AD Mathews
64416,caught,RA Jadeja,R Sharma
64417,caught,MN Samuels,KMDN Kulasekara
64434,caught,SC Ganguly,KMDN Kulasekara
64486,caught,PC Valthaty,AB de Villiers
64505,bowled,SE Marsh,
64512,bowled,N Saini,
64536,caught,Mandeep Singh,V Kohli
64550,lbw,MA Agarwal,
64554,caught,V Kohli,SE Marsh
64574,caught,SS Tiwary,N Saini
64625,caught,DA Miller,Z Khan
64632,bowled,DJ Hussey,
64655,caught,CH Gayle,DJ Hussey
64660,lbw,AB de Villiers,
64712,caught,OA Shah,MS Dhoni
64752,stumped,S Badrinath,SP Goswami
64781,caught,AL Menaria,SB Jakati
64816,caught,AM Rahane,KMDN Kulasekara
64836,caught,R Dravid,DE Bollinger
64887,caught,F du Plessis,SP Goswami
64889,caught,SK Raina,AM Rahane
64958,caught,Y Nagar,SC Ganguly
64974,caught,RV Uthappa,NV Ojha
65003,run out,P Negi,"AD Mathews,RV Uthappa"
65024,caught,LRPL Taylor,SPD Smith
65053,caught,DPMD Jayawardene,SPD Smith
65126,caught,SC Ganguly,UT Yadav
65159,bowled,JD Ryder,
65176,bowled,KP Pietersen,
65194,caught,IK Pathan,JD Ryder
65197,caught and bowled,V Sehwag,
65255,run out,KD Karthik,"SE Marsh,PP Chawla"
65269,caught,KA Pollard,Mandeep Singh
65274,caught,JEC Franklin,DA Miller
65275,caught,Harbhajan Singh,SD Chitnis
65333,run out,SR Tendulkar,"DA Miller,N Saini"
65340,caught,RG Sharma,N Saini
65380,caught,DJ Hussey,AT Rayudu
65395,caught,Azhar Mahmood,NLTC Perera
65422,caught,Mandeep Singh,JEC Franklin
65446,lbw,N Saini,
65463,lbw,BB McCullum,
65492,caught,CL White,DB Das
65501,caught,S Dhawan,DB Das
65513,caught,IR Jaggi,BB McCullum
65518,caught,Ankit Sharma,G Gambhir
65523,caught,DW Steyn,MK Tiwary
65564,bowled,KC Sangakkara,
65599,run out,PA Patel,"JH Kallis,R Bhatia"
65633,caught,JH Kallis,PA Patel
65655,bowled,MS Bisla,
65674,caught,G Gambhir,KC Sangakkara
65680,bowled,YK Pathan,
65701,caught,GB Hogg,R Vinay Kumar
65713,caught,V Kohli,BJ Hodge
65736,caught,R Dravid,TM Dilshan
65746,caught,BJ Hodge,MA Agarwal
65759,caught,KK Cooper,DL Vettori
65830,caught,MA Agarwal,BJ Hodge
65842,lbw,CH Gayle,
65903,caught,AM Rahane,LA Pomersbach (sub)
65926,stumped,OA Shah,AB de Villiers
65941,caught,SP Goswami,MA Agarwal
65946,bowled,JD Ryder,
65960,caught,SC Ganguly,S Nadeem
66038,run out,DPMD Jayawardene,"LJ Wright,RV Uthappa"
66129,caught,KP Pietersen,JD Ryder
66210,caught,JEC Franklin,N Saini
66272,caught,Mandeep Singh,KD Karthik
66286,caught,N Saini,MM Patel
66319,caught,SE Marsh,Harbhajan Singh
66352,caught,RG Sharma,Azhar Mahmood
66354,caught,Harbhajan Singh,SE Marsh
66369,caught,KA Pollard,Mandeep Singh
66381,caught,SR Tendulkar,N Saini
66391,caught,KD Karthik,Azhar Mahmood
66431,run out,S Dhawan,"MK Pandey,RV Uthappa"
66443,caught,PA Patel,MK Pandey
66472,caught,SPD Smith,JP Duminy
66488,run out,AC Thomas,PA Patel
66504,caught,JD Ryder,DJ Harris (sub)
66523,bowled,MK Pandey,
66556,bowled,KC Sangakkara,
66594,caught,CL White,AC Thomas
66632,caught,SC Ganguly,DJ Harris (sub)
66652,bowled,RV Uthappa,
66657,caught,MN Samuels,KC Sangakkara
66711,caught,V Sehwag,RP Singh
66713,caught,IK Pathan,NLTC Perera (sub)
66729,lbw,LRPL Taylor,
66730,lbw,Y Nagar,
66743,caught,AC Blizzard,DPMD Jayawardene
66755,caught,SR Tendulkar,KP Pietersen
66759,caught,RG Sharma,AB Agarkar
66819,caught,DPMD Jayawardene,RG Sharma
66833,caught,AT Rayudu,DPMD Jayawardene
66834,bowled,KA Pollard,
66840,run out,RJ Peterson,"DPMD Jayawardene,NV Ojha"
66861,caught,Harbhajan Singh,IK Pathan
66864,bowled,SL Malinga,
66900,bowled,KD Karthik,
66909,caught and bowled,N Saini,
66940,caught and bowled,F du Plessis,
66963,caught,DA Miller,MS Dhoni
66969,caught,Mandeep Singh,SK Raina
66972,caught,DJ Hussey,SB Jakati
66974,caught,PP Chawla,DJ Bravo
66980,run out,Bipul Sharma,MS Dhoni
67038,run out,SE Marsh,R Ashwin
67062,lbw,Azhar Mahmood,
67070,run out,MS Dhoni,N Saini
67078,caught,RA Jadeja,DJ Hussey
67105,caught,DJ Bravo,PP Chawla
67107,caught,JA Morkel,SE Marsh
67116,caught,S Badrinath,P Dogra (sub)
67132,stumped,SK Raina,N Saini
67153,bowled,WP Saha,
67159,caught,CH Gayle,BB McCullum
67194,caught,SS Tiwary,G Gambhir
67221,bowled,MA Agarwal,
67242,caught,TM Dilshan,R Bhatia
67299,bowled,BB McCullum,
67349,caught,G Gambhir,KP Appanna
67353,caught,JH Kallis,HV Patel
67357,caught,YK Pathan,TM Dilshan
67390,lbw,V Kohli,
67391,caught,AB de Villiers,LR Shukla
67410,caught,DPMD Jayawardene,GB Hogg
67429,caught,KP Pietersen,R Dravid
67440,caught,V Sehwag,AL Menaria
67448,bowled,LRPL Taylor,
67469,caught,NV Ojha,R Dravid
67481,caught,Y Nagar,AA Chavan
67569,caught,R Dravid,AB Agarkar
67600,lbw,BJ Hodge,
67606,run out,OA Shah,NV Ojha
67678,caught,DT Christian,RG Sharma
67683,caught,B Chipli,Harbhajan Singh
67697,caught,A Ashish Reddy,RG Sharma
67707,caught,A Mishra,JEC Franklin
67717,caught and bowled,DW Steyn,
67718,caught,V Pratap Singh,RG Sharma
67719,bowled,RE Levi,
67760,caught,PA Patel,MM Patel
67771,caught,IR Jaggi,MM Patel
67777,caught,CL White,RP Singh
67796,stumped,S Dhawan,KD Karthik
67810,caught,RG Sharma,IR Jaggi
67823,caught,JEC Franklin,PA Patel
67839,caught,SR Tendulkar,DT Christian
67856,caught,KD Karthik,PA Patel
67887,caught,YK Pathan,F du Plessis
67900,caught,F du Plessis,BB McCullum
67908,run out,MEK Hussey,"B Lee,BB McCullum"
67922,caught,JH Kallis,MS Dhoni
67944,caught,MK Tiwary,VY Mahesh
67956,lbw,G Gambhir,
67978,caught,BB McCullum,SB Jakati
68022,caught,DJ Bravo,Iqbal Abdulla
68039,caught,SK Raina,YK Pathan
68069,caught,RA Jadeja,DB Das
68133,bowled,PA Patel,
68154,bowled,S Dhawan,
68202,bowled,KC Sangakkara,
68203,caught,CL White,SPD Smith
68209,caught,MK Pandey,KC Sangakkara
68287,caught,SC Ganguly,CL White
68326,caught,RV Uthappa,DJ Harris (sub)
68332,caught,M Manhas,KC Sangakkara
68376,run out,MJ Clarke,"A Mishra,PA Patel"
68381,lbw,DPMD Jayawardene,
68404,caught,OA Shah,NV Ojha
68408,caught,BJ Hodge,V Sehwag
68412,caught,AL Menaria,KP Pietersen
68444,bowled,R Dravid,
68508,caught,AM Rahane,V Sehwag
68521,bowled,SR Watson,
68527,caught,LRPL Taylor,SP Goswami
68545,caught,V Sehwag,R Dravid
68559,caught,KP Pietersen,OA Shah
68602,bowled,MA Agarwal,
68649,caught,N Saini,DL Vettori
68657,run out,Azhar Mahmood,"KP Appanna,AB de Villiers"
68663,run out,DJ Hussey,"R Vinay Kumar,AB de Villiers"
68664,run out,AM Nayar,V Kohli
68702,bowled,SE Marsh,
68764,caught,CH Gayle,DA Miller (sub)
68772,bowled,V Kohli,
68788,caught,AB McDonald,N Saini
68790,caught,AB de Villiers,PP Chawla
68808,lbw,Mandeep Singh,
68878,caught,JEC Franklin,M Manhas
68893,run out,NLTC Perera,SPD Smith
68894,caught,Harbhajan Singh,WD Parnell
68916,run out,SL Malinga,"SPD Smith,RV Uthappa"
68918,run out,PP Ojha,RV Uthappa
68940,lbw,RV Uthappa,
68960,caught,JD Ryder,NLTC Perera
68971,run out,RG Sharma,"SPD Smith,RV Uthappa"
68990,caught,SR Tendulkar,RV Uthappa
68999,caught,RJ Peterson,SC Ganguly
69007,bowled,AT Rayudu,
69024,bowled,SC Ganguly,
69033,caught,WD Parnell,RJ Peterson
69050,lbw,MJ Clarke,
69059,bowled,SPD Smith,
69095,bowled,PA Patel,
69136,bowled,JA Morkel,
69158,caught,RA Jadeja,KC Sangakkara
69161,bowled,MS Dhoni,
69179,caught,M Vijay,A Mishra
69224,caught,SK Raina,AA Jhunjhunwala
69246,caught,F du Plessis,S Dhawan
69280,run out,CL White,"RA Jadeja,MS Dhoni"
69287,caught,A Ashish Reddy,M Vijay
69313,run out,S Dhawan,DJ Bravo
69321,caught and bowled,KC Sangakkara,
69339,caught,AD Mathews,LR Shukla
69372,run out,WD Parnell,"LR Shukla,BB McCullum"
69408,caught,SC Ganguly,Iqbal Abdulla
69425,bowled,MJ Clarke,
69443,caught,RV Uthappa,LR Shukla
69491,caught,G Gambhir,M Manhas
69498,lbw,BB McCullum,
69509,bowled,JH Kallis,
69528,caught,YK Pathan,SPD Smith
69533,caught,LR Shukla,SC Ganguly
69549,caught,M Manhas,Iqbal Abdulla
69553,lbw,SPD Smith,
69583,caught,MK Pandey,DB Das
69592,caught,AM Rahane,N Saini
69627,caught,R Dravid,P Awana
69643,caught,AL Menaria,Gurkeerat Singh
69666,caught,BJ Hodge,SE Marsh
69668,caught,STR Binny,SE Marsh
69677,caught,Mandeep Singh,SK Trivedi
69714,caught,SR Watson,RJ Harris
69762,bowled,Azhar Mahmood,
69772,caught and bowled,Gurkeerat Singh,
69778,bowled,PP Chawla,
69783,caught,RJ Harris,J Botha
69797,caught,DJ Hussey,BJ Hodge
69804,bowled,SE Marsh,
69825,caught and bowled,N Saini,
69840,caught,RA Jadeja,JEC Franklin
69841,caught,R Ashwin,Harbhajan Singh
69851,caught,JEC Franklin,M Vijay
69883,caught,SK Raina,RP Singh
69905,bowled,DJ Bravo,
69909,caught,MS Dhoni,RG Sharma
69912,bowled,JA Morkel,
69950,run out,F du Plessis,RP Singh
69958,bowled,M Vijay,
70017,caught,SR Tendulkar,F du Plessis
70024,bowled,KD Karthik,
70027,bowled,AT Rayudu,
70030,bowled,RG Sharma,
70034,run out,RJ Peterson,F du Plessis
70037,caught,Harbhajan Singh,WP Saha (sub)
70039,bowled,SL Malinga,
70110,bowled,CH Gayle,
70125,caught,V Kohli,DW Steyn
70129,caught,AUK Pathan,DW Steyn
70139,bowled,TM Dilshan,
70150,lbw,MA Agarwal,
70237,run out,DJ Harris,"V Kohli,J Syed Mohammad"
70282,caught and bowled,CL White,
70360,run out,DPMD Jayawardene,G Gambhir
70370,caught,LRPL Taylor,R Bhatia
70386,bowled,Y Nagar,
70401,caught,NV Ojha,MK Tiwary
70403,stumped,IK Pathan,BB McCullum
70404,run out,M Morkel,B Lee
70406,run out,VR Aaron,"BB McCullum,SP Narine"
70425,lbw,V Sehwag,
70438,caught,DA Warner,BB McCullum
70501,caught,JH Kallis,NV Ojha
70502,caught,BB McCullum,V Sehwag
70516,caught,MK Tiwary,IK Pathan
70530,bowled,G Gambhir,
70588,caught,AM Rahane,SPD Smith
70595,bowled,AP Majumdar,
70604,caught,RV Uthappa,DH Yagnik
70630,run out,AD Mathews,OA Shah
70643,bowled,M Manhas,
70681,caught,SC Ganguly,AA Chavan
70684,lbw,MJ Clarke,
70730,caught,AL Menaria,M Manhas
70765,caught,R Dravid,MJ Clarke
70846,stumped,PA Reddy,N Saini
70851,run out,AA Jhunjhunwala,SE Marsh
70857,caught,A Ashish Reddy,SE Marsh
70880,caught,S Dhawan,Azhar Mahmood
70899,bowled,PA Patel,
70910,bowled,SE Marsh,
70915,lbw,N Saini,
70942,caught,DJ Hussey,DJ Harris
70963,bowled,Mandeep Singh,
70972,run out,Azhar Mahmood,"A Ashish Reddy,J Theron"
71013,caught,DJ Harris,P Awana
71016,caught,CL White,SE Marsh
71020,caught,KC Sangakkara,N Saini
71040,lbw,RG Sharma,
71076,caught,JEC Franklin,Z Khan
71086,caught,KD Karthik,V Kohli
71087,caught,DR Smith,R Vinay Kumar
71164,caught and bowled,SR Tendulkar,
71197,caught,AT Rayudu,M Muralitharan
71244,lbw,TM Dilshan,
71273,bowled,M Vijay,
71307,caught,SK Raina,AM Rahane
71331,bowled,J Botha,
71339,lbw,BJ Hodge,
71356,caught,R Dravid,MEK Hussey
71379,caught,SR Watson,R Ashwin
71399,caught,AM Rahane,R Ashwin
71411,caught,STR Binny,SK Raina
71450,caught,MS Dhoni,AM Rahane
71452,caught,RA Jadeja,J Botha
71468,run out,MEK Hussey,SW Tait
71502,caught,DJ Bravo,STR Binny
71565,bowled,B Kumar,
71574,bowled,AC Thomas,
71578,bowled,R Sharma,
71595,lbw,MD Mishra,
71597,bowled,MK Pandey,
71614,caught,MJ Clarke,SS Tiwary
71642,caught,CH Gayle,MK Pandey
71660,caught,V Kohli,SPD Smith
71696,run out,TM Dilshan,AC Thomas
71718,caught,AP Majumdar,Z Khan
71723,stumped,RV Uthappa,AB de Villiers
71740,stumped,AD Mathews,AB de Villiers
71805,stumped,SR Tendulkar,MS Bisla
71838,bowled,G Gambhir,
71843,caught,MS Bisla,MM Patel
71956,caught,JH Kallis,RG Sharma
71974,lbw,MK Tiwary,
72083,bowled,V Sehwag,
72091,caught,DA Warner,R Ashwin
72109,caught,NV Ojha,MS Dhoni
72111,caught,DPMD Jayawardene,MEK Hussey
72160,caught,Y Venugopal Rao,JA Morkel
72186,caught,MEK Hussey,DPMD Jayawardene
72244,caught,R Dravid,RV Uthappa
72303,caught,JD Ryder,SR Watson
72304,stumped,SC Ganguly,SP Goswami
72312,stumped,RV Uthappa,SP Goswami
72328,caught and bowled,AP Majumdar,
72361,lbw,CJ Ferguson,
72385,bowled,SR Watson,
72409,caught,BJ Hodge,SC Ganguly
72415,bowled,AM Rahane,
72426,caught,SPD Smith,BJ Hodge
72439,bowled,B Kumar,
72445,caught,AD Mathews,AM Rahane
72449,caught,R Sharma,AM Rahane
72496,caught,PA Patel,Gurkeerat Singh
72502,caught,KC Sangakkara,Azhar Mahmood
72542,caught,DT Christian,RJ Harris
72558,caught,N Saini,KC Sangakkara
72572,caught,SE Marsh,KC Sangakkara
72588,caught,Mandeep Singh,DT Christian
72645,caught,S Dhawan,P Awana
72683,caught,SD Chitnis,PA Patel
72686,caught,PP Chawla,CL White
72699,stumped,Azhar Mahmood,PA Patel
72733,caught,SR Tendulkar,V Kohli
72736,run out,HH Gibbs,"KP Appanna,SS Tiwary"
72738,caught and bowled,RG Sharma,
72765,caught,KD Karthik,HV Patel
72771,caught,DR Smith,TM Dilshan
72780,bowled,TM Dilshan,
72782,run out,R Vinay Kumar,"DR Smith,KD Karthik"
72800,bowled,CH Gayle,
72802,run out,V Kohli,HH Gibbs
72830,hit wicket,SS Tiwary,
72861,caught,AB de Villiers,SL Malinga
73023,caught,F du Plessis,MK Tiwary
73036,bowled,MS Dhoni,
73111,run out,BB McCullum,"S Anirudha,MS Dhoni"
73115,bowled,G Gambhir,
73130,caught,JH Kallis,R Ashwin
73144,caught,YK Pathan,DJ Bravo
73146,caught,MK Tiwary,DJ Bravo
73160,caught,LR Shukla,SK Raina
73164,run out,SK Raina,"BB McCullum,R Bhatia"
73186,caught,MEK Hussey,R Bhatia
73188,bowled,M Vijay,
73234,caught,Mandeep Singh,V Sehwag
73245,caught,N Saini,V Sehwag
73260,caught,SE Marsh,NV Ojha
73266,caught,PP Chawla,NV Ojha
73273,run out,P Kumar,VR Aaron
73298,caught,DA Warner,Azhar Mahmood
73304,bowled,V Sehwag,
73317,caught,Y Venugopal Rao,N Saini
73319,caught,LRPL Taylor,N Saini
73342,run out,DA Miller,P Negi
73355,caught,Azhar Mahmood,IK Pathan
73361,stumped,Gurkeerat Singh,NV Ojha
73410,caught,NV Ojha,Mandeep Singh
73482,lbw,HH Gibbs,
73514,caught,R Bhatia,KD Karthik
73528,lbw,BB McCullum,
73529,bowled,JH Kallis,
73573,bowled,G Gambhir,
73604,bowled,Shakib Al Hasan,
73609,caught,MK Tiwary,SL Malinga
73618,run out,DB Das,"Harbhajan Singh,DR Smith"
73629,caught,KA Pollard,BB McCullum
73630,lbw,DR Smith,
73632,caught,Harbhajan Singh,MK Tiwary
73636,caught,RG Sharma,BB McCullum
73643,caught,SL Malinga,MK Tiwary
73644,caught,RP Singh,Iqbal Abdulla
73647,caught,KD Karthik,YK Pathan
73663,stumped,AT Rayudu,BB McCullum
73675,bowled,SR Tendulkar,
73703,caught,M Vijay,AC Gilchrist
73712,caught,MEK Hussey,AC Gilchrist
73731,caught,SK Raina,AC Gilchrist
73758,caught,JA Morkel,P Kumar
73764,caught,DJ Bravo,AC Gilchrist
73808,bowled,Mandeep Singh,
73817,caught,N Saini,MS Dhoni
73828,caught,MS Dhoni,N Saini
73860,caught,RA Jadeja,N Saini
73870,caught,DJ Hussey,MS Dhoni
73899,caught,SD Chitnis,MS Dhoni
73919,caught,TM Dilshan,IK Pathan
74001,caught,DA Warner,R Vinay Kumar
74017,caught,UBT Chand,HV Patel
74040,caught,DPMD Jayawardene,AB de Villiers
74060,caught,Y Venugopal Rao,HV Patel
74114,caught,UT Yadav,SS Tiwary
74127,caught,NV Ojha,SS Tiwary
74131,caught,LRPL Taylor,MA Agarwal
74140,caught,IK Pathan,TM Dilshan
74157,caught,AD Russell,V Kohli
74209,caught,S Dhawan,A Chandila
74234,bowled,SP Goswami,
74235,run out,OA Shah,PA Patel
74244,caught,AM Rahane,S Dhawan
74272,bowled,SR Watson,
74288,bowled,STR Binny,
74309,caught,R Dravid,CA Lynn
74343,caught,AL Menaria,S Dhawan
74352,caught and bowled,J Botha,
74361,caught and bowled,CL White,
74380,caught,CA Lynn,SR Watson
74393,caught,JP Duminy,OA Shah
74394,caught,PA Reddy,OA Shah
74408,caught,Mandeep Singh,NV Ojha
74418,caught,AC Gilchrist,VR Aaron
74432,caught,DJ Hussey,IK Pathan
74437,caught,PC Valthaty,IK Pathan
74535,caught,UBT Chand,AC Gilchrist
74564,caught,SD Chitnis,IK Pathan
74589,caught,Azhar Mahmood,UBT Chand
74591,bowled,Gurkeerat Singh,
74594,bowled,PP Chawla,
74600,caught,DA Warner,Mandeep Singh
74609,caught,IK Pathan,Azhar Mahmood
74624,caught,DPMD Jayawardene,DJ Hussey
74658,caught,G Gambhir,A Nehra
74684,bowled,JH Kallis,
74729,caught,RV Uthappa,MK Tiwary
74764,stumped,MJ Clarke,BB McCullum
74774,bowled,JD Ryder,
74782,lbw,SC Ganguly,
74811,caught,BB McCullum,JD Ryder
74821,bowled,Shakib Al Hasan,
74854,stumped,AP Majumdar,BB McCullum
74861,caught,CJ Ferguson,JH Kallis
74866,caught and bowled,Harpreet Singh,
74870,caught,WD Parnell,LR Shukla (sub)
74897,bowled,CH Gayle,
74908,lbw,TM Dilshan,
74937,caught,AB de Villiers,JP Duminy
74940,bowled,MA Agarwal,
74965,bowled,S Dhawan,
74981,caught,PA Reddy,AB de Villiers
74986,caught,CL White,MA Agarwal
75028,caught,KC Sangakkara,R Vinay Kumar
75075,caught,JP Duminy,KP Appanna (sub)
75082,caught,PA Patel,CH Gayle
75083,bowled,A Ashish Reddy,
75101,caught,V Kohli,MS Gony
75106,bowled,Z Khan,
75114,caught,SS Tiwary,KC Sangakkara
75121,caught,R Vinay Kumar,JP Duminy
75129,caught,M Muralitharan,JP Duminy
75150,caught,R Dravid,KD Karthik
75160,caught,AM Rahane,RG Sharma
75197,run out,STR Binny,KA Pollard
75216,caught and bowled,DH Yagnik,
75296,caught,SR Watson,DR Smith
75330,caught and bowled,AL Menaria,
75449,run out,G Gambhir,Y Venugopal Rao
75471,caught,DA Warner,BB McCullum
75472,caught,V Sehwag,BB McCullum
75523,caught,NV Ojha,G Gambhir
75534,caught,BB McCullum,DA Warner
75540,caught,Shakib Al Hasan,NV Ojha
75554,caught,JH Kallis,LRPL Taylor
75575,caught,LRPL Taylor,PJ Sangwan (sub)
75579,stumped,P Negi,BB McCullum
75580,caught,M Morkel,R Bhatia
75590,stumped,DPMD Jayawardene,BB McCullum
75604,caught,Y Venugopal Rao,R Bhatia
75656,run out,SR Tendulkar,"RA Jadeja,SB Jakati"
75664,caught,DR Smith,RA Jadeja
75675,caught,KD Karthik,MS Dhoni
75687,caught,RG Sharma,MS Dhoni
75710,caught,M Vijay,RG Sharma
75711,bowled,SK Raina,
75785,caught,S Badrinath,RG Sharma
75791,caught,MEK Hussey,DS Kulkarni
75796,caught,RA Jadeja,RG Sharma
75819,caught,KA Pollard,SK Raina
75829,bowled,SL Malinga,
75835,caught,Harbhajan Singh,SK Raina
75860,caught,AT Rayudu,M Vijay
75870,caught,JEC Franklin,MS Dhoni
75921,caught,MEK Hussey,NV Ojha
75936,bowled,UT Yadav,
75938,run out,VR Aaron,MS Dhoni
75954,run out,M Vijay,"DA Warner,NV Ojha"
75968,caught,DA Warner,M Vijay
75978,caught,V Sehwag,MEK Hussey
76008,caught,LRPL Taylor,SK Raina
76035,caught and bowled,SK Raina,
76053,caught,MS Dhoni,P Negi
76057,caught,JA Morkel,NV Ojha
76070,caught,AD Russell,DJ Bravo
76080,caught,NV Ojha,M Vijay
76088,bowled,DPMD Jayawardene,
76089,run out,Y Venugopal Rao,"DJ Bravo,R Ashwin"
76101,stumped,Sunny Gupta,MS Dhoni
76164,caught,M Vijay,Shakib Al Hasan
76184,caught,SK Raina,B Lee
76190,bowled,G Gambhir,
76287,bowled,MEK Hussey,
76302,caught,JH Kallis,RA Jadeja
76318,caught,MS Bisla,S Badrinath
76328,caught,LR Shukla,MEK Hussey
76333,caught,YK Pathan,S Badrinath
76353,run out,S Nadeem,"MS Bisla,SP Narine"
76359,caught,MS Bisla,UBT Chand
76394,caught,JH Kallis,UBT Chand
76424,caught,DPMD Jayawardene,SP Narine
76429,caught,A Nehra,LR Shukla
76430,bowled,UBT Chand,
76466,caught,DA Warner,JH Kallis
76484,caught,MC Juneja,LR Shukla
76503,caught,NV Ojha,B Lee
76511,lbw,J Botha,
76524,caught,IK Pathan,MK Tiwary
76540,caught and bowled,AD Russell,
76553,lbw,G Gambhir,
76560,caught,MK Tiwary,NV Ojha
76592,bowled,AT Rayudu,
76601,bowled,TM Dilshan,
76617,lbw,V Kohli,
76626,caught,MA Agarwal,SR Tendulkar
76660,caught,DT Christian,MG Johnson
76668,caught,KD Karthik,MA Agarwal
76717,run out,SR Tendulkar,"JD Unadkat,KB Arun Karthik"
76732,stumped,RT Ponting,KB Arun Karthik
76747,lbw,KK Nair,
76796,bowled,RG Sharma,
76894,bowled,KC Sangakkara,
76907,bowled,PA Patel,
76909,caught,GH Vihari,AB Dinda
76959,caught,RV Uthappa,PA Patel
76969,caught,MN Samuels,CL White
76977,stumped,Yuvraj Singh,PA Patel
76995,bowled,PA Reddy,
77003,caught,CL White,MR Marsh
77024,caught,NLTC Perera,MK Pandey
77029,bowled,R Sharma,
77031,caught,AB Dinda,CL White
77054,caught,AM Nayar,I Sharma
77057,bowled,LRPL Taylor,
77062,run out,MR Marsh,NLTC Perera
77067,caught,MK Pandey,CL White
77075,bowled,B Kumar,
77140,caught,DPMD Jayawardene,AM Rahane
77146,bowled,UBT Chand,
77150,bowled,AL Menaria,
77170,caught,MDKJ Perera,IK Pathan
77223,caught and bowled,AM Rahane,
77251,bowled,STR Binny,
77267,caught,R Dravid,DPMD Jayawardene
77268,caught,BJ Hodge,DA Warner
77271,caught,KK Cooper,UT Yadav
77276,lbw,J Botha,
77278,bowled,AD Russell,
77307,caught,MC Juneja,BJ Hodge
77321,run out,DA Warner,BJ Hodge
77325,caught,MS Dhoni,KA Pollard
77352,caught,RT Ponting,R Ashwin
77357,caught,RG Sharma,MS Dhoni
77371,lbw,KD Karthik,
77385,caught,AT Rayudu,DP Nannes
77405,lbw,SR Tendulkar,
77417,bowled,M Vijay,
77433,caught,SK Raina,RT Ponting
77452,bowled,MEK Hussey,
77468,caught,DJ Bravo,KD Karthik
77475,caught,DR Smith,DJ Bravo
77540,bowled,RA Jadeja,
77549,caught,R Ashwin,KA Pollard
77561,lbw,S Badrinath,
77571,bowled,B Laughlin,
77578,bowled,MK Pandey,
77598,caught,TL Suman,P Kumar
77614,run out,MN Samuels,"Mandeep Singh,AC Gilchrist"
77622,bowled,RV Uthappa,
77628,caught,AD Mathews,AC Gilchrist
77647,bowled,B Kumar,
77651,run out,R Sharma,PP Chawla
77666,caught,AC Gilchrist,MN Samuels
