id,batsman,bowler,runs
42312,Y Venugopal Rao,MM Patel,4
42326,NV Ojha,MM Patel,4
42329,NV Ojha,MM Patel,6
42336,Y Venugopal Rao,KA Pollard,4
42346,Y Venugopal Rao,AG Murtaza,4
42365,NV Ojha,JEC Franklin,4
42378,V Sehwag,Harbhajan Singh,6
42387,V Sehwag,SL Malinga,4
42391,V Sehwag,AG Murtaza,4
42401,AJ Finch,AG Murtaza,4
42409,SR Tendulkar,UT Yadav,4
42433,RG Sharma,M Morkel,4
42434,RG Sharma,M Morkel,4
42439,RG Sharma,M Morkel,4
42454,SR Tendulkar,RE van der Merwe,6
42462,SR Tendulkar,AJ Finch,4
42471,SR Tendulkar,IK Pathan,4
42481,RE van der Merwe,SL Malinga,4
42503,AT Rayudu,AB Dinda,4
42512,AT Rayudu,UT Yadav,4
42561,R McLaren,R Sharma,4
42565,R McLaren,M Manhas,4
42585,R McLaren,AC Thomas,6
42587,R McLaren,AC Thomas,4
42590,R McLaren,WD Parnell,4
42592,R McLaren,WD Parnell,4
42607,PC Valthaty,AC Thomas,4
42615,Sunny Singh,SB Wagh,4
42616,Sunny Singh,SB Wagh,4
42620,AM Nayar,WD Parnell,4
42626,AM Nayar,M Kartik,4
42628,Sunny Singh,M Kartik,4
42637,R McLaren,WD Parnell,4
42647,JD Ryder,R McLaren,4
42648,JD Ryder,R McLaren,4
42661,Yuvraj Singh,NJ Rimmington,4
42670,RV Uthappa,AM Nayar,4
42671,RV Uthappa,AM Nayar,6
42674,Yuvraj Singh,P Kumar,6
42676,RV Uthappa,P Kumar,6
42679,Yuvraj Singh,AM Nayar,4
42687,M Manhas,NJ Rimmington,4
42692,JD Ryder,P Kumar,4
42695,M Manhas,P Kumar,4
42700,JD Ryder,NJ Rimmington,4
42708,JD Ryder,R McLaren,4
42710,M Manhas,PP Chawla,4
42712,M Manhas,PP Chawla,6
42716,JD Ryder,R McLaren,4
42719,M Manhas,R McLaren,4
42721,M Manhas,AM Nayar,4
42727,A Mishra,JD Unadkat,6
42731,JH Kallis,I Sharma,4
42740,JH Kallis,I Sharma,4
42745,MS Bisla,DT Christian,4
42752,MS Bisla,I Sharma,4
42754,JH Kallis,I Sharma,4
42766,MS Bisla,I Sharma,4
42769,DB Ravi Teja,L Balaji,4
42771,DT Christian,L Balaji,6
42777,DB Ravi Teja,JD Unadkat,6
42780,DT Christian,Iqbal Abdulla,4
42781,DT Christian,Iqbal Abdulla,6
42790,DW Steyn,JD Unadkat,4
42793,A Mishra,L Balaji,4
42801,JH Kallis,DW Steyn,4
42803,JH Kallis,DW Steyn,4
42812,S Dhawan,L Balaji,4
42820,B Chipli,Iqbal Abdulla,4
42833,KC Sangakkara,YK Pathan,4
42834,B Chipli,JD Unadkat,4
42844,B Chipli,R Bhatia,4
42858,JH Kallis,PP Ojha,4
42863,G Gambhir,DB Ravi Teja,4
42872,JH Kallis,PP Ojha,4
42874,JH Kallis,JP Duminy,6
42882,MK Tiwary,DT Christian,4
42885,G Gambhir,DT Christian,4
42887,MK Tiwary,JP Duminy,6
42889,MK Tiwary,JP Duminy,6
42893,G Gambhir,PP Ojha,4
42899,G Gambhir,A Mishra,4
42906,YK Pathan,DW Steyn,4
42909,YK Pathan,DW Steyn,4
42911,MK Tiwary,DW Steyn,4
42913,YK Pathan,A Mishra,4
42921,YK Pathan,DW Steyn,4
42927,B Chipli,YK Pathan,4
42933,KC Sangakkara,R Bhatia,4
42941,B Chipli,YK Pathan,6
42953,B Chipli,R Bhatia,4
42956,B Chipli,R Bhatia,4
42984,AJ Finch,J Botha,6
42986,DA Warner,SK Trivedi,4
42992,AJ Finch,SW Tait,4
43007,V Sehwag,SW Tait,4
43012,Y Venugopal Rao,A Singh,4
43015,DA Warner,J Botha,4
43018,Y Venugopal Rao,J Botha,6
43019,DA Warner,SW Tait,4
43020,DA Warner,SW Tait,6
43022,DA Warner,SW Tait,4
43026,DA Warner,SK Warne,4
43032,Y Venugopal Rao,A Singh,4
43036,Y Venugopal Rao,A Singh,4
43039,Y Venugopal Rao,SK Trivedi,6
43040,Y Venugopal Rao,SK Trivedi,6
43049,IK Pathan,SW Tait,4
43050,IK Pathan,SW Tait,4
43053,R Dravid,AB Dinda,4
43066,R Dravid,AB Dinda,4
43069,AG Paunikar,AB Dinda,4
43074,R Dravid,IK Pathan,6
43075,R Dravid,IK Pathan,4
43076,R Dravid,IK Pathan,4
43084,R Dravid,RE van der Merwe,4
43086,J Botha,RE van der Merwe,4
43113,Y Venugopal Rao,J Botha,6
43117,Y Venugopal Rao,SK Warne,4
43125,DA Warner,SK Trivedi,4
43134,AM Rahane,RE van der Merwe,4
43152,J Botha,S Nadeem,4
43163,LRPL Taylor,AB Dinda,4
43164,LRPL Taylor,AB Dinda,6
43166,J Botha,AB Dinda,4
43167,AM Rahane,IK Pathan,6
43170,R Dravid,RE van der Merwe,4
43182,J Botha,RE van der Merwe,4
43186,AL Menaria,S Nadeem,6
43190,AL Menaria,RE van der Merwe,6
43196,AL Menaria,IK Pathan,6
43209,TM Dilshan,SL Malinga,6
43220,DJ Jacobs,Z Khan,4
43221,DJ Jacobs,Z Khan,6
43222,DJ Jacobs,Z Khan,4
43228,SR Tendulkar,DL Vettori,4
43238,SR Tendulkar,A Mithun,4
43251,DJ Jacobs,Z Khan,6
43256,TM Dilshan,Harbhajan Singh,4
43262,AB de Villiers,AG Murtaza,6
43264,TM Dilshan,KA Pollard,6
43273,SS Tiwary,SL Malinga,4
43276,SS Tiwary,Harbhajan Singh,4
43281,SS Tiwary,SL Malinga,4
43298,V Kohli,SL Malinga,4
43300,V Kohli,SL Malinga,4
43330,AB de Villiers,AG Murtaza,4
43335,TM Dilshan,Harbhajan Singh,4
43343,AB de Villiers,JEC Franklin,4
43356,TM Dilshan,AG Murtaza,4
43366,TM Dilshan,KA Pollard,4
43368,AB de Villiers,KA Pollard,4
43375,AT Rayudu,AUK Pathan,4
43383,AT Rayudu,Z Khan,4
43387,AT Rayudu,AUK Pathan,4
43396,AT Rayudu,A Mithun,4
43401,SR Tendulkar,AUK Pathan,4
43408,SR Tendulkar,V Kohli,4
43410,AT Rayudu,Z Khan,4
43414,AT Rayudu,A Mithun,4
43415,AT Rayudu,A Mithun,4
43419,SR Tendulkar,A Mithun,4
43426,SR Tendulkar,TM Dilshan,4
43428,SR Tendulkar,TM Dilshan,4
43438,AT Rayudu,AUK Pathan,4
43443,AT Rayudu,Z Khan,4
43462,S Badrinath,RJ Harris,4
43467,M Vijay,P Kumar,4
43470,M Vijay,P Kumar,6
43478,M Vijay,PP Chawla,4
43489,S Badrinath,R McLaren,4
43491,S Badrinath,AM Nayar,4
43498,PC Valthaty,JA Morkel,4
43499,PC Valthaty,JA Morkel,4
43500,PC Valthaty,JA Morkel,4
43508,KD Karthik,R Ashwin,4
43512,PC Valthaty,TG Southee,4
43515,PC Valthaty,TG Southee,4
43516,KD Karthik,SB Jakati,6
43529,PC Valthaty,R Ashwin,4
43532,PC Valthaty,TG Southee,4
43542,PC Valthaty,R Ashwin,4
43543,AC Gilchrist,TG Southee,4
43545,PC Valthaty,TG Southee,4
43548,PC Valthaty,TG Southee,4
43550,PC Valthaty,R Ashwin,4
43552,AC Gilchrist,R Ashwin,4
43556,PC Valthaty,JA Morkel,6
43557,PC Valthaty,JA Morkel,4
43560,PC Valthaty,JA Morkel,4
43562,PC Valthaty,S Randiv,4
43578,M Vijay,PP Chawla,4
43580,S Badrinath,PP Chawla,4
43588,S Badrinath,BA Bhatt,4
43590,S Badrinath,AM Nayar,4
43593,M Vijay,AM Nayar,6
43600,M Vijay,BA Bhatt,6
43604,M Vijay,RJ Harris,4
43605,M Vijay,RJ Harris,4
43609,M Vijay,PP Chawla,4
43610,M Vijay,PP Chawla,6
43616,S Badrinath,BA Bhatt,4
43618,S Badrinath,BA Bhatt,4
43620,MS Dhoni,R McLaren,4
43626,MS Dhoni,P Kumar,4
43627,MS Dhoni,P Kumar,6
43628,MS Dhoni,P Kumar,6
43631,MS Dhoni,P Kumar,4
43633,MS Dhoni,R McLaren,4
43641,Sunny Singh,SK Raina,6
43642,Sunny Singh,SK Raina,4
43655,PC Valthaty,S Randiv,4
43661,PC Valthaty,SB Styris,4
43663,PC Valthaty,SB Styris,6
43667,PC Valthaty,S Randiv,4
43668,PC Valthaty,S Randiv,4
43676,Sunny Singh,SB Jakati,4
43679,PC Valthaty,SB Jakati,4
43683,KD Karthik,SB Jakati,4
43685,PA Patel,AC Thomas,4
43695,PA Patel,AC Thomas,4
43711,RA Jadeja,AC Thomas,4
43712,RA Jadeja,AC Thomas,4
43713,RA Jadeja,AC Thomas,4
43720,BJ Hodge,R Sharma,4
43738,PA Patel,SB Wagh,4
43739,PA Patel,SB Wagh,4
43754,RV Gomez,AC Thomas,4
43757,RV Gomez,WD Parnell,4
43758,RV Gomez,WD Parnell,4
43765,JD Ryder,RP Singh,4
43767,JD Ryder,RP Singh,4
43772,GC Smith,S Sreesanth,4
43783,JD Ryder,M Muralitharan,4
43796,GC Smith,RP Singh,4
43802,GC Smith,R Vinay Kumar,4
43804,M Manhas,S Sreesanth,4
43819,RA Jadeja,Yuvraj Singh,6
43824,RA Jadeja,R Sharma,6
43828,BJ Hodge,M Kartik,6
43841,BJ Hodge,M Kartik,6
43850,RA Jadeja,WD Parnell,6
43852,BJ Hodge,WD Parnell,4
43880,R Sharma,RA Jadeja,6
43882,MD Mishra,M Muralitharan,4
43883,MD Mishra,M Muralitharan,6
43885,MD Mishra,M Muralitharan,6
43889,RV Uthappa,RP Singh,6
43894,RV Uthappa,M Muralitharan,6
43909,RV Uthappa,M Muralitharan,4
43919,RV Uthappa,BJ Hodge,4
43921,RV Uthappa,BJ Hodge,4
43925,MD Mishra,RA Jadeja,4
43948,MA Agarwal,I Sharma,4
43973,V Kohli,I Sharma,4
43979,TM Dilshan,I Sharma,4
43981,MA Agarwal,DW Steyn,4
43982,B Chipli,R Ninan,6
43986,B Chipli,Z Khan,4
43987,B Chipli,Z Khan,4
43988,B Chipli,Z Khan,4
43995,JP Duminy,DL Vettori,4
43999,JP Duminy,JJ van der Wath,6
44003,JP Duminy,JJ van der Wath,4
44006,B Chipli,Z Khan,4
44016,S Dhawan,JJ van der Wath,4
44018,S Dhawan,JJ van der Wath,4
44024,S Sohal,Z Khan,4
44033,S Sohal,JJ van der Wath,4
44037,S Sohal,S Aravind,4
44046,KC Sangakkara,DL Vettori,4
44052,S Sohal,S Aravind,4
44053,S Sohal,S Aravind,4
44057,KC Sangakkara,DL Vettori,4
44062,S Sohal,R Ninan,6
44074,KC Sangakkara,R Ninan,4
44081,B Chipli,TM Dilshan,6
44086,B Chipli,S Aravind,4
44093,KC Sangakkara,TM Dilshan,6
44103,B Chipli,R Ninan,6
44104,V Kohli,A Mishra,6
44106,V Kohli,A Mishra,6
44110,CA Pujara,DW Steyn,4
44112,CA Pujara,DW Steyn,4
44116,V Kohli,MS Gony,4
44117,V Kohli,MS Gony,6
44149,V Kohli,A Mishra,4
44164,V Kohli,A Mishra,4
44171,V Kohli,DT Christian,4
44172,CA Pujara,A Mishra,4
44179,CA Pujara,MS Gony,4
44186,AG Paunikar,L Balaji,4
44192,R Dravid,JH Kallis,4
44195,AG Paunikar,JH Kallis,4
44221,R Dravid,B Lee,4
44232,G Gambhir,SK Trivedi,4
44240,JH Kallis,ND Doshi,6
44243,JH Kallis,SK Trivedi,4
44244,JH Kallis,SK Trivedi,4
44249,JH Kallis,SK Warne,4
44256,LRPL Taylor,L Balaji,4
44277,G Gambhir,A Singh,4
44278,JH Kallis,AL Menaria,4
44280,JH Kallis,AL Menaria,6
44284,JH Kallis,SR Watson,4
44291,JH Kallis,ND Doshi,4
44293,G Gambhir,ND Doshi,6
44296,G Gambhir,A Singh,4
44298,G Gambhir,A Singh,4
44299,G Gambhir,A Singh,4
44301,G Gambhir,A Singh,4
44305,AL Menaria,Shakib Al Hasan,4
44311,R Dravid,R Bhatia,4
44316,R Dravid,R Bhatia,4
44322,AL Menaria,Iqbal Abdulla,6
44326,AL Menaria,JH Kallis,4
44344,SR Watson,Shakib Al Hasan,6
44354,LRPL Taylor,L Balaji,6
44359,LRPL Taylor,L Balaji,6
44362,SR Watson,Shakib Al Hasan,6
44367,LRPL Taylor,B Lee,4
44382,JH Kallis,SK Trivedi,4
44391,G Gambhir,SK Warne,4
44397,G Gambhir,J Botha,4
44401,G Gambhir,SK Warne,4
44413,G Gambhir,SK Warne,4
44417,G Gambhir,SR Watson,4
44424,SR Tendulkar,RP Singh,4
44440,SR Tendulkar,R Vinay Kumar,4
44441,SR Tendulkar,R Vinay Kumar,4
44448,SR Tendulkar,NLTC Perera,4
44449,SR Tendulkar,NLTC Perera,4
44465,SR Tendulkar,R Vinay Kumar,4
44470,AT Rayudu,RR Powar,6
44472,SR Tendulkar,R Vinay Kumar,6
44477,SR Tendulkar,R Vinay Kumar,6
44478,SR Tendulkar,R Vinay Kumar,4
44495,SR Tendulkar,NLTC Perera,4
44496,SR Tendulkar,NLTC Perera,6
44500,SR Tendulkar,R Vinay Kumar,4
44502,SR Tendulkar,R Vinay Kumar,4
44507,BB McCullum,SL Malinga,4
44516,BB McCullum,SL Malinga,4
44517,BB McCullum,SL Malinga,4
44519,BB McCullum,SL Malinga,4
44521,DPMD Jayawardene,SL Malinga,4
44524,DPMD Jayawardene,MM Patel,4
44537,BB McCullum,KA Pollard,4
44539,DPMD Jayawardene,KA Pollard,4
44541,DPMD Jayawardene,KA Pollard,4
44550,DJ Jacobs,RV Gomez,4
44563,AT Rayudu,RV Gomez,6
44564,AT Rayudu,RV Gomez,6
44566,SR Tendulkar,RV Gomez,4
44578,AT Rayudu,NLTC Perera,6
44581,AT Rayudu,RA Jadeja,4
44583,AT Rayudu,RA Jadeja,4
44585,SR Tendulkar,RA Jadeja,4
44586,AT Rayudu,RR Powar,4
44589,BB McCullum,SL Malinga,4
44591,DPMD Jayawardene,SL Malinga,4
44606,RA Jadeja,MM Patel,4
44607,BB McCullum,KA Pollard,4
44610,BB McCullum,KA Pollard,4
44616,BJ Hodge,SL Malinga,4
44618,BJ Hodge,SL Malinga,4
44619,RA Jadeja,AG Murtaza,4
44623,RA Jadeja,AG Murtaza,6
44624,RA Jadeja,AG Murtaza,6
44626,DPMD Jayawardene,AG Murtaza,4
44635,BB McCullum,KA Pollard,6
44640,DPMD Jayawardene,KA Pollard,4
44643,BB McCullum,Harbhajan Singh,6
44652,BB McCullum,R Sathish,4
44657,DPMD Jayawardene,Harbhajan Singh,4
44658,DPMD Jayawardene,Harbhajan Singh,4
44663,BB McCullum,AG Murtaza,4
44669,AUK Pathan,JA Morkel,4
44678,MA Agarwal,JA Morkel,4
44682,V Kohli,TG Southee,4
44705,V Kohli,SB Jakati,6
44707,AUK Pathan,JA Morkel,6
44711,MEK Hussey,DL Vettori,6
44712,MEK Hussey,DL Vettori,4
44716,MEK Hussey,V Kohli,4
44718,MEK Hussey,V Kohli,4
44719,MS Dhoni,Z Khan,4
44720,MS Dhoni,Z Khan,6
44724,JA Morkel,Z Khan,4
44725,MEK Hussey,JJ van der Wath,4
44729,MEK Hussey,JJ van der Wath,4
44731,MEK Hussey,Z Khan,4
44741,S Badrinath,JJ van der Wath,4
44745,AUK Pathan,JA Morkel,4
44758,MEK Hussey,Z Khan,4
44768,M Vijay,DL Vettori,4
44773,M Vijay,JJ van der Wath,4
44774,M Vijay,JJ van der Wath,4
44775,M Vijay,JJ van der Wath,6
44778,MEK Hussey,TM Dilshan,4
44779,MEK Hussey,TM Dilshan,4
44783,M Vijay,R Ninan,6
44789,MEK Hussey,JJ van der Wath,4
44792,SK Raina,JJ van der Wath,4
44802,MEK Hussey,TM Dilshan,4
44807,SK Raina,R Ninan,4
44808,SK Raina,R Ninan,6
44809,SK Raina,R Ninan,4
44842,AB de Villiers,R Ashwin,4
44851,AB de Villiers,TG Southee,4
44852,AB de Villiers,TG Southee,6
44859,JJ van der Wath,JA Morkel,6
44868,JJ van der Wath,TG Southee,4
44873,AB de Villiers,SB Jakati,4
44880,V Kohli,R Ashwin,4
44883,V Kohli,S Randiv,4
44887,V Kohli,SB Jakati,4
44894,AB de Villiers,R Ashwin,4
44911,AB de Villiers,SB Jakati,6
44912,AB de Villiers,SB Jakati,4
44926,KC Sangakkara,P Kumar,4
44929,S Dhawan,RJ Harris,4
44932,S Dhawan,RJ Harris,4
44937,KC Sangakkara,P Kumar,4
44939,KC Sangakkara,P Kumar,4
44942,KC Sangakkara,R McLaren,4
44945,S Dhawan,R McLaren,4
44950,S Sohal,P Kumar,4
44969,PC Valthaty,A Mishra,6
44971,PC Valthaty,A Mishra,4
44980,AM Nayar,DT Christian,4
44981,AM Nayar,DT Christian,4
44986,DB Ravi Teja,RJ Harris,4
44992,AC Gilchrist,DW Steyn,4
44996,PC Valthaty,DW Steyn,4
45002,AC Gilchrist,I Sharma,4
45005,PC Valthaty,DW Steyn,4
45015,PC Valthaty,I Sharma,6
45019,PC Valthaty,MS Gony,4
45020,PC Valthaty,MS Gony,4
45021,PC Valthaty,MS Gony,6
45023,PC Valthaty,MS Gony,4
45025,PC Valthaty,MS Gony,4
45037,S Dhawan,R McLaren,4
45041,S Dhawan,VS Malik,6
45048,KC Sangakkara,AM Nayar,4
45051,S Dhawan,PP Chawla,4
45073,B Chipli,PP Chawla,4
45078,B Chipli,PC Valthaty,4
45085,JP Duminy,RJ Harris,4
45094,DT Christian,R McLaren,6
45098,DT Christian,R McLaren,4
45102,DT Christian,PC Valthaty,4
45103,DT Christian,PC Valthaty,6
45113,AC Gilchrist,MS Gony,4
45117,AC Gilchrist,MS Gony,6
45122,PC Valthaty,A Mishra,4
45126,AC Gilchrist,DT Christian,6
45127,AC Gilchrist,DT Christian,4
45130,AC Gilchrist,DT Christian,4
45133,AC Gilchrist,A Mishra,6
45144,PC Valthaty,JP Duminy,6
45148,PC Valthaty,JP Duminy,6
45152,JD Ryder,Y Venugopal Rao,6
45155,GC Smith,AB Dinda,4
45156,JD Ryder,Y Venugopal Rao,6
45163,GC Smith,AB Dinda,4
45169,JD Ryder,IK Pathan,4
45170,JD Ryder,IK Pathan,6
45175,JD Ryder,UT Yadav,4
45176,JD Ryder,UT Yadav,4
45177,JD Ryder,UT Yadav,4
45179,M Manhas,UT Yadav,4
45202,Yuvraj Singh,IK Pathan,6
45216,Yuvraj Singh,AB Dinda,4
45221,WD Parnell,JR Hopes,4
45226,Yuvraj Singh,AB Dinda,4
45227,Yuvraj Singh,AB Dinda,6
45228,Yuvraj Singh,AB Dinda,6
45230,Yuvraj Singh,AB Dinda,6
45234,DA Warner,AC Thomas,4
45242,V Sehwag,SB Wagh,4
45243,DA Warner,WD Parnell,4
45246,DA Warner,WD Parnell,4
45247,DA Warner,WD Parnell,4
45251,V Sehwag,SB Wagh,4
45253,V Sehwag,SB Wagh,4
45257,DA Warner,AC Thomas,4
45258,DA Warner,AC Thomas,6
45259,DA Warner,AC Thomas,6
45264,DA Warner,WD Parnell,4
45271,V Sehwag,R Sharma,4
45276,JD Ryder,S Nadeem,6
45278,M Manhas,JR Hopes,6
45285,JD Ryder,S Nadeem,6
45286,JD Ryder,S Nadeem,4
45299,Yuvraj Singh,S Nadeem,4
45307,Yuvraj Singh,S Nadeem,6
45316,Yuvraj Singh,UT Yadav,4
45319,Y Venugopal Rao,Yuvraj Singh,6
45325,Y Venugopal Rao,R Sharma,6
45332,AJ Finch,Yuvraj Singh,4
45339,AJ Finch,SB Wagh,6
45340,AJ Finch,SB Wagh,6
45347,Y Venugopal Rao,Yuvraj Singh,6
45348,Y Venugopal Rao,Yuvraj Singh,4
45350,JR Hopes,JD Ryder,6
45351,JR Hopes,JD Ryder,4
45356,V Sehwag,JD Ryder,4
45371,V Sehwag,JD Ryder,4
45380,NV Ojha,AA Jhunjhunwala,6
45381,IK Pathan,JD Ryder,4
45414,MK Tiwary,SR Watson,4
45469,G Gambhir,SR Watson,4
45479,AG Paunikar,Shakib Al Hasan,4
45481,SR Watson,Shakib Al Hasan,4
45491,AG Paunikar,B Lee,4
45494,SR Watson,L Balaji,4
45508,AS Raut,L Balaji,4
45522,AL Menaria,Iqbal Abdulla,4
45528,AL Menaria,Iqbal Abdulla,6
45569,MK Tiwary,A Singh,4
45573,MK Tiwary,SW Tait,6
45574,MK Tiwary,SW Tait,4
45575,MK Tiwary,SW Tait,4
45577,G Gambhir,SW Tait,4
45578,G Gambhir,SK Trivedi,4
45583,M Vijay,RR Powar,4
45593,SK Raina,RV Gomez,4
45598,SK Raina,NLTC Perera,4
45601,SK Raina,RR Powar,4
45602,SK Raina,RP Singh,4
45604,M Vijay,RP Singh,4
45605,M Vijay,RP Singh,4
45612,M Vijay,NLTC Perera,4
45613,M Vijay,NLTC Perera,4
45621,SK Raina,RV Gomez,6
45622,SK Raina,RV Gomez,4
45631,MS Dhoni,NLTC Perera,4
45641,S Badrinath,R Vinay Kumar,4
45659,MEK Hussey,RP Singh,4
45661,MEK Hussey,RP Singh,4
45680,M Vijay,R Vinay Kumar,4
45685,BB McCullum,SB Jakati,6
45693,BB McCullum,TG Southee,4
45694,BB McCullum,TG Southee,4
45700,PA Patel,SB Jakati,4
45709,PA Patel,SB Jakati,6
45714,BJ Hodge,DE Bollinger,4
45721,BJ Hodge,TG Southee,4
45724,RA Jadeja,TG Southee,6
45731,RA Jadeja,R Ashwin,6
45734,BB McCullum,JA Morkel,6
45737,BB McCullum,JA Morkel,4
45742,DPMD Jayawardene,DE Bollinger,4
45745,BB McCullum,DE Bollinger,4
45746,DPMD Jayawardene,R Ashwin,6
45747,DPMD Jayawardene,R Ashwin,4
45754,PA Patel,TG Southee,4
45757,PA Patel,TG Southee,4
45759,JA Morkel,RA Jadeja,6
45761,MS Dhoni,RA Jadeja,6
45765,BB McCullum,JA Morkel,6
45777,PA Patel,R Ashwin,4
45778,DA Warner,DT Christian,4
45781,V Sehwag,DT Christian,4
45782,V Sehwag,DT Christian,4
45783,V Sehwag,DT Christian,4
45785,DA Warner,DW Steyn,4
45800,DA Warner,DW Steyn,4
45811,S Sohal,M Morkel,6
45812,S Sohal,M Morkel,4
45833,CL White,JR Hopes,6
45839,CL White,M Morkel,4
45852,CL White,AB Dinda,4
45854,S Sohal,AB Dinda,4
45858,S Dhawan,AB Dinda,4
45859,S Dhawan,AB Dinda,4
45869,KC Sangakkara,M Morkel,4
45873,KC Sangakkara,IK Pathan,4
45877,S Sohal,IK Pathan,4
45889,S Sohal,AB Dinda,4
45894,KC Sangakkara,JR Hopes,4
45900,KC Sangakkara,S Nadeem,6
45902,KC Sangakkara,S Nadeem,4
45903,KC Sangakkara,S Nadeem,4
45904,S Sohal,JR Hopes,4
45907,S Sohal,JR Hopes,4
45914,KC Sangakkara,Y Nagar,4
45915,KC Sangakkara,Y Nagar,4
45917,S Sohal,IK Pathan,4
45919,S Sohal,IK Pathan,4
45921,KC Sangakkara,IK Pathan,4
45929,Y Venugopal Rao,A Mishra,4
45946,JR Hopes,S Dhawan,6
45954,Y Nagar,PP Ojha,4
45964,Y Nagar,A Mishra,6
45966,Y Nagar,DW Steyn,6
45975,M Morkel,DT Christian,6
45982,Y Venugopal Rao,Harmeet Singh,4
45984,Y Venugopal Rao,Harmeet Singh,4
45987,DA Warner,PP Ojha,6
45997,DA Warner,DT Christian,4
46009,DA Warner,Harmeet Singh,4
46026,JD Ryder,SL Malinga,4
46045,JD Ryder,AG Murtaza,4
46054,AT Rayudu,AC Thomas,4
46058,RG Sharma,WD Parnell,4
46068,A Symonds,WD Parnell,4
46069,A Symonds,WD Parnell,4
46085,RG Sharma,M Kartik,6
46090,JEC Franklin,AC Thomas,4
46105,SR Tendulkar,SB Wagh,4
46113,AT Rayudu,M Kartik,4
46129,MD Mishra,MM Patel,4
46135,RV Uthappa,AN Ahmed,4
46142,RV Uthappa,KA Pollard,4
46144,RV Uthappa,KA Pollard,6
46150,MD Mishra,AG Murtaza,4
46159,RV Uthappa,SL Malinga,4
46163,M Kartik,AN Ahmed,4
46167,RV Uthappa,JEC Franklin,4
46176,RV Uthappa,SL Malinga,4
46186,RV Uthappa,JEC Franklin,4
46195,R Sharma,JEC Franklin,6
46198,WD Parnell,JEC Franklin,4
46200,R Sharma,SL Malinga,4
46215,AT Rayudu,WD Parnell,4
46222,AT Rayudu,R Sharma,4
46239,SR Tendulkar,JD Ryder,4
46260,DPMD Jayawardene,L Balaji,4
46261,BB McCullum,B Lee,4
46262,BB McCullum,B Lee,6
46264,BB McCullum,B Lee,4
46269,DPMD Jayawardene,Iqbal Abdulla,4
46276,DPMD Jayawardene,Shakib Al Hasan,4
46281,DPMD Jayawardene,Iqbal Abdulla,4
46290,DPMD Jayawardene,B Lee,4
46292,RA Jadeja,YK Pathan,6
46295,RA Jadeja,Shakib Al Hasan,6
46301,RA Jadeja,B Lee,4
46311,R Vinay Kumar,Iqbal Abdulla,4
46320,RV Gomez,Shakib Al Hasan,6
46340,MS Bisla,R Vinay Kumar,4
46347,MS Bisla,RA Jadeja,4
46362,MK Tiwary,RA Jadeja,6
46398,PA Patel,YK Pathan,4
46405,KM Jadhav,L Balaji,4
46408,RA Jadeja,L Balaji,6
46415,MK Tiwary,RP Singh,4
46416,MK Tiwary,RP Singh,4
46424,YK Pathan,RR Powar,6
46441,R Bhatia,RP Singh,4
46445,Iqbal Abdulla,RP Singh,4
46459,EJG Morgan,M Muralitharan,4
46480,MK Tiwary,RR Powar,6
46501,PP Chawla,SW Tait,4
46515,SA Asnodkar,P Kumar,4
46517,R Dravid,P Kumar,4
46519,R Dravid,RJ Harris,4
46521,SR Watson,RJ Harris,4
46523,SR Watson,P Kumar,4
46530,SR Watson,RJ Harris,4
46532,SR Watson,RJ Harris,4
46538,SE Marsh,SK Warne,6
46539,SE Marsh,SK Warne,6
46541,SE Marsh,SK Warne,6
46545,KD Karthik,SK Trivedi,4
46546,KD Karthik,SK Trivedi,4
46547,KD Karthik,SK Trivedi,4
46572,Sunny Singh,SR Watson,4
46576,AC Gilchrist,SK Trivedi,4
46578,AC Gilchrist,SK Trivedi,4
46586,PC Valthaty,SW Tait,4
46589,AC Gilchrist,SW Tait,4
46590,PC Valthaty,SK Trivedi,6
46591,PC Valthaty,SK Trivedi,4
46592,PC Valthaty,SK Trivedi,6
46594,PC Valthaty,SK Trivedi,4
46595,PC Valthaty,SK Trivedi,4
46598,AC Gilchrist,SK Warne,6
46599,AC Gilchrist,SK Warne,4
46607,SE Marsh,SR Watson,4
46620,SE Marsh,SR Watson,4
46623,SE Marsh,SK Warne,4
46634,PC Valthaty,SK Warne,6
46644,SE Marsh,STR Binny,4
46648,SE Marsh,AL Menaria,4
46653,SE Marsh,AS Raut,4
46655,AL Menaria,R McLaren,4
46657,STR Binny,R McLaren,4
46666,AS Raut,R McLaren,4
46667,AS Raut,R McLaren,4
46684,DH Yagnik,BA Bhatt,4
46694,AS Raut,RJ Harris,4
46699,SK Warne,BA Bhatt,4
46723,AL Menaria,PC Valthaty,4
46727,AL Menaria,PC Valthaty,6
46729,STR Binny,PP Chawla,6
46731,STR Binny,PP Chawla,4
46751,S Badrinath,MM Patel,6
46753,S Badrinath,MM Patel,4
46765,RG Sharma,DE Bollinger,4
46766,RG Sharma,DE Bollinger,4
46769,RG Sharma,JA Morkel,4
46795,S Badrinath,SL Malinga,4
46799,S Anirudha,KA Pollard,6
46811,S Badrinath,KA Pollard,4
46833,SR Tendulkar,DE Bollinger,4
46846,M Vijay,AN Ahmed,4
46849,M Vijay,AN Ahmed,6
46851,MEK Hussey,MM Patel,4
46852,MEK Hussey,MM Patel,4
46853,AT Rayudu,JA Morkel,4
46860,RG Sharma,Joginder Sharma,6
46861,AT Rayudu,JA Morkel,4
